,aus,ban,fin,rom,tur,rand
rqt,0.0,0.0,0.0,0.0,0.0,3.0
rqu_,0.0,0.0,0.0,0.0,0.0,3.0
rqu,0.0,0.0,0.0,0.63,0.07,0.3
rqv_,0.0,0.0,0.0,0.0,0.0,3.0
rqv,0.0,0.0,0.0,0.0,0.0,3.0
rqw_,0.0,0.0,0.0,0.0,0.0,3.0
rqw,0.0,0.0,0.0,0.0,0.0,3.0
rqx_,0.0,0.0,0.0,0.0,0.0,3.0
rqx,0.0,0.0,0.0,0.0,0.0,3.0
rqy_,0.0,0.0,0.0,0.0,0.0,3.0
rqy,0.0,0.0,0.0,0.0,0.0,3.0
rqz_,0.0,0.0,0.0,0.0,0.0,3.0
rqz,0.0,0.0,0.0,0.0,0.0,3.0
rqŋ_,0.0,0.0,0.0,0.0,0.0,3.0
rqŋ,0.0,0.0,0.0,0.0,0.0,3.0
rra_,0.0368421052631578,0.0,0.331578947368421,0.331578947368421,0.0,0.3
rra,0.0327272727272727,0.0,0.4909090909090909,0.36,0.0163636363636363,0.0999999999999999
rrb_,0.0,0.0,0.0,0.0,0.0,3.0
rrb,0.0,0.0,0.0,0.0,0.0,3.0
rrc_,0.0,0.0,0.0,0.0,0.0,3.0
rrc,0.0,0.0,0.0,0.0,0.0,3.0
rrd_,0.0,0.0,0.0,0.0,0.0,3.0
rrd,0.0,0.0,0.0,0.0,0.0,3.0
rre_,0.0,0.0,0.0933333333333333,0.5599999999999999,0.0466666666666666,0.3
rre,0.0,0.0,0.135593220338983,0.8135593220338984,0.0508474576271186,0.0
rrf_,0.0,0.0,0.0,0.0,0.0,3.0
rrf,0.0,0.0,0.0,0.0,0.0,3.0
rrg_,0.0,0.0,0.0,0.0,0.0,3.0
rrg,0.0,0.0,0.0,0.0,0.0,3.0
rrh_,0.0,0.0,0.0,0.0,0.0,3.0
rrh,0.0,0.0,0.0,0.0,0.0,3.0
rri_,0.0,0.0,0.3571428571428571,0.0714285714285714,0.0714285714285714,0.5
rri,0.0214285714285714,0.0,0.1928571428571428,0.6857142857142857,0.0,0.1
rrj_,0.0,0.0,0.0,0.0,0.0,3.0
rrj,0.0,0.0,0.0,0.0,0.0,3.0
rrk_,0.0,0.0,0.0,0.0,0.0,3.0
rrk,0.0,0.0,0.0,0.0,0.0,3.0
rrl_,0.0,0.0,0.0,0.0,0.0,3.0
rrl,0.0,0.0,0.0,0.0,0.0,3.0
rrm_,0.0,0.0,0.0,0.0,0.0,3.0
rrm,0.0,0.0,0.0,0.0,0.0,3.0
rrn_,0.0,0.0,0.0,0.0,0.0,3.0
rrn,0.0,0.0,0.0,0.0,0.0,3.0
rro_,0.0,0.0,0.1,0.4,0.0,0.5
rro,0.0181818181818181,0.0,0.2,0.7818181818181819,0.0,0.0
rrp_,0.0,0.0,0.0,0.0,0.0,3.0
rrp,0.0,0.0,0.0,0.0,0.0,3.0
rrq_,0.0,0.0,0.0,0.0,0.0,3.0
rrq,0.0,0.0,0.0,0.0,0.0,3.0
rrr_,0.0,0.0,0.0,0.0,0.0,3.0
rrr,0.0,0.0,0.0,0.0,0.0,3.0
rrs_,0.0,0.0,0.0,0.0,0.0,3.0
rrs,0.0,0.0,0.0,0.0,0.0,3.0
rrt_,0.0,0.0,0.0,0.0,0.0,3.0
rrt,0.0,0.0,0.0,0.0,0.0,3.0
rru_,0.0,0.0,0.0,0.0,0.0,3.0
rru,0.0,0.0,0.1,0.2,0.0,0.7
rrv_,0.0,0.0,0.0,0.0,0.0,3.0
rrv,0.0,0.0,0.0,0.0,0.0,3.0
rrw_,0.0,0.0,0.0,0.0,0.0,3.0
rrw,0.0,0.0,0.0,0.0,0.0,3.0
rrx_,0.0,0.0,0.0,0.0,0.0,3.0
rrx,0.0,0.0,0.0,0.0,0.0,3.0
rry_,0.0,0.0,0.0,0.0,0.0,3.0
rry,0.0,0.0,0.0,0.0,0.0,3.0
rrz_,0.0,0.0,0.0,0.0,0.0,3.0
rrz,0.0,0.0,0.0,0.0,0.0,3.0
rrŋ_,0.0,0.0,0.0,0.0,0.0,3.0
rrŋ,0.0,0.0,0.0,0.0,0.0,3.0
rsa_,0.2,0.05,0.0,0.3,0.05,0.4000000000000001
rsa,0.3724137931034483,0.0,0.0310344827586206,0.2482758620689655,0.2482758620689655,0.1
rsb_,0.0,0.0,0.0,0.0,0.0,3.0
rsb,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
rsc_,0.0,0.0,0.0,0.0,0.0,3.0
rsc,0.0,0.0,0.0,0.0,0.0,3.0
rsd_,0.0,0.0,0.0,0.0,0.0,3.0
rsd,0.0,0.0,0.0,0.0,0.0,3.0
rse_,0.0,0.0,0.0,0.7875,0.1124999999999999,0.1
rse,0.4344827586206897,0.0,0.046551724137931,0.0620689655172413,0.3568965517241379,0.1
rsf_,0.0,0.0,0.0,0.0,0.0,3.0
rsf,0.0,0.0,0.0,0.0,0.0,3.0
rsg_,0.0,0.0,0.0,0.0,0.0,3.0
rsg,0.0,0.0,0.0,0.0,0.0,3.0
rsh_,0.0,0.0,0.0,0.0,0.0,3.0
rsh,0.0,0.3,0.0,0.0,0.0,0.7
rsi_,0.0538461538461538,0.0,0.1615384615384615,0.2423076923076922,0.2423076923076922,0.3
rsi,0.2177419354838709,0.0,0.1693548387096774,0.1774193548387097,0.4354838709677419,0.0
rsj_,0.0,0.0,0.0,0.0,0.0,3.0
rsj,0.0,0.0,0.0,0.0,0.0,3.0
rsk_,0.0,0.0,0.0,0.0,0.0,3.0
rsk,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
rsl_,0.0,0.0,0.0,0.0,0.0,3.0
rsl,0.0,0.0,0.0,0.0,0.0,3.0
rsm_,0.0,0.0,0.0,0.0,0.0,3.0
rsm,0.0,0.0,0.0,0.0,0.0,3.0
rsn_,0.0,0.0,0.0,0.0,0.0,3.0
rsn,0.0,0.0,0.0,0.0,0.0,3.0
rso_,0.16,0.0,0.0,0.64,0.0,0.2
rso,0.0923076923076923,0.0,0.023076923076923,0.7153846153846154,0.0692307692307692,0.1
rsp_,0.0,0.0,0.0,0.0,0.0,3.0
rsp,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
rsq_,0.0,0.0,0.0,0.0,0.0,3.0
rsq,0.0,0.0,0.0,0.0,0.0,3.0
rsr_,0.0,0.0,0.0,0.0,0.0,3.0
rsr,0.0,0.0,0.0,0.0,0.0,3.0
rss_,0.0,0.0,0.0,0.0,0.0,3.0
rss,0.0,0.0,0.6,0.0,0.0,0.3999999999999999
rst_,0.0,0.0,0.4,0.0,0.0,0.6
rst,0.0,0.0,0.5727272727272726,0.1272727272727272,0.0,0.3
rsu_,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
rsu,0.28,0.0,0.0,0.35,0.07,0.3
rsv_,0.0,0.0,0.0,0.0,0.0,3.0
rsv,0.0,0.0,0.0,0.0,0.0,3.0
rsw_,0.0,0.0,0.0,0.0,0.0,3.0
rsw,0.0,0.0,0.0,0.0,0.0,3.0
rsx_,0.0,0.0,0.0,0.0,0.0,3.0
rsx,0.0,0.0,0.0,0.0,0.0,3.0
rsy_,0.0,0.0,0.0,0.0,0.0,3.0
rsy,0.0,0.0,0.0,0.0,0.0,3.0
rsz_,0.0,0.0,0.0,0.0,0.0,3.0
rsz,0.0,0.0,0.0,0.0,0.0,3.0
rsŋ_,0.0,0.0,0.0,0.0,0.0,3.0
rsŋ,0.0,0.0,0.0,0.0,0.0,3.0
rta_,0.2625,0.0,0.13125,0.4312499999999999,0.075,0.1
rta,0.2696629213483146,0.0,0.0730337078651685,0.3202247191011236,0.3370786516853932,0.0
rtb_,0.0,0.0,0.0,0.0,0.0,3.0
rtb,0.0,0.0,0.0,0.0,0.0,3.0
rtc_,0.0,0.0,0.0,0.0,0.0,3.0
rtc,0.0,0.0,0.0,0.0,0.0,3.0
rtd_,0.0,0.0,0.0,0.0,0.0,3.0
rtd,0.0,0.0,0.0,0.0,0.0,3.0
rte_,0.032,0.0,0.096,0.608,0.064,0.2
rte,0.198019801980198,0.0,0.1782178217821782,0.504950495049505,0.1188118811881188,0.0
rtf_,0.0,0.0,0.0,0.0,0.0,3.0
rtf,0.0,0.0,0.0,0.0,0.0,3.0
rtg_,0.0,0.0,0.0,0.0,0.0,3.0
rtg,0.0,0.0,0.0,0.0,0.0,3.0
rth_,0.0,0.0,0.0,0.0,0.0,3.0
rth,0.0,0.3,0.0,0.0,0.0,0.7
rti_,0.2074074074074074,0.0518518518518518,0.0259259259259259,0.2851851851851852,0.1296296296296296,0.3
rti,0.1519607843137254,0.0098039215686274,0.1617647058823529,0.446078431372549,0.230392156862745,0.0
rtj_,0.0,0.0,0.0,0.0,0.0,3.0
rtj,0.0,0.0,0.0,0.0,0.0,3.0
rtk_,0.0,0.0,0.0,0.0,0.0,3.0
rtk,0.0,0.0,0.0,0.0,0.5,0.5
rtl_,0.0,0.0,0.0,0.0,0.0,3.0
rtl,0.0,0.0,0.0,0.0,0.0,3.0
rtm_,0.0,0.0,0.0,0.0,0.0,3.0
rtm,0.0,0.0,0.0,0.0,0.0,3.0
rtn_,0.0,0.0,0.0,0.0,0.0,3.0
rtn,0.0,0.1,0.2,0.1,0.0,0.5999999999999999
rto_,0.1043478260869565,0.0,0.0347826086956521,0.6608695652173913,0.0,0.2
rto,0.1125,0.0,0.27,0.495,0.0225,0.1
rtp_,0.0,0.0,0.0,0.0,0.0,3.0
rtp,0.0,0.0,0.0,0.0,0.0,3.0
rtq_,0.0,0.0,0.0,0.0,0.0,3.0
rtq,0.0,0.0,0.0,0.0,0.7,0.3
rtr_,0.0,0.0,0.0,0.0,0.0,3.0
rtr,0.0,0.0,0.1,0.3,0.0,0.5999999999999999
rts_,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
rts,0.0,0.0,0.7000000000000001,0.0,0.0,0.3
rtt_,0.0,0.0,0.0,0.0,0.0,3.0
rtt,0.0,0.0,0.1894736842105263,0.0,0.7105263157894737,0.1
rtu_,0.075,0.0,0.0,0.075,0.4499999999999999,0.4
rtu,0.2068965517241379,0.0,0.2068965517241379,0.2758620689655172,0.1103448275862069,0.2
rtv_,0.0,0.0,0.0,0.0,0.0,3.0
rtv,0.0,0.0,0.0,0.0,0.0,3.0
rtw_,0.0,0.0,0.0,0.0,0.0,3.0
rtw,0.0,0.0,0.0,0.0,0.0,3.0
rtx_,0.0,0.0,0.0,0.0,0.0,3.0
rtx,0.0,0.0,0.0,0.0,0.0,3.0
rty_,0.0,0.0,0.0,0.0,0.0,3.0
rty,0.0,0.0,0.0,0.0,0.0,3.0
rtz_,0.0,0.0,0.0,0.0,0.0,3.0
rtz,0.0,0.0,0.0,0.0,0.0,3.0
rtŋ_,0.0,0.0,0.0,0.0,0.0,3.0
rtŋ,0.0,0.0,0.0,0.0,0.0,3.0
rua_,0.0,0.5,0.0,0.0,0.0,0.5
rua,0.5806451612903226,0.0580645161290322,0.1741935483870967,0.0870967741935483,0.0,0.1
rub_,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
rub,0.2058823529411765,0.3294117647058823,0.0411764705882352,0.0,0.1235294117647058,0.3
ruc_,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
ruc,0.0333333333333333,0.0,0.0,0.5666666666666667,0.2,0.2
rud_,0.0,0.0,0.0,0.0,0.0,3.0
rud,0.0677966101694915,0.7457627118644068,0.0,0.0169491525423728,0.1694915254237288,0.0
rue_,0.0,0.0,0.0,0.0,0.0,3.0
rue,0.0,0.0,0.0,0.6,0.0,0.3999999999999999
ruf_,0.0,0.0,0.0,0.0,0.0,3.0
ruf,0.0,0.8,0.0,0.0,0.0,0.2
rug_,0.0,0.0,0.0,0.0,0.0,3.0
rug,0.0878048780487804,0.1317073170731707,0.0219512195121951,0.1536585365853658,0.5048780487804878,0.1
ruh_,0.8,0.0,0.0,0.0,0.0,0.2
ruh,0.1465116279069767,0.627906976744186,0.0627906976744186,0.0,0.0627906976744186,0.0999999999999999
rui_,0.1,0.0,0.0,0.2,0.0,0.7
rui,0.0,0.0,0.0,0.9,0.0,0.1
ruj_,0.0,0.0,0.0,0.0,0.0,3.0
ruj,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.5
ruk_,0.4083333333333333,0.0,0.0583333333333333,0.0,0.2333333333333333,0.3
ruk,0.2,0.3,0.05,0.0,0.05,0.4000000000000001
rul_,0.0408163265306122,0.0,0.0204081632653061,0.8979591836734694,0.0408163265306122,0.0
rul,0.0641025641025641,0.0128205128205128,0.0512820512820512,0.1666666666666666,0.7051282051282052,0.0
rum_,0.1333333333333333,0.0,0.0,0.0,0.6666666666666666,0.2
rum,0.1935483870967742,0.0967741935483871,0.075268817204301,0.1935483870967742,0.4408602150537634,0.0
run_,0.42,0.0,0.0933333333333333,0.0,0.1866666666666666,0.3
run,0.2079207920792079,0.0396039603960396,0.1881188118811881,0.0396039603960396,0.5247524752475248,0.0
ruo_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
ruo,0.0,0.0,0.6222222222222222,0.1777777777777777,0.0,0.2
rup_,0.12,0.0,0.0,0.06,0.12,0.7
rup,0.3333333333333333,0.0444444444444444,0.0,0.3777777777777777,0.0444444444444444,0.2
ruq_,0.0,0.0,0.0,0.0,0.0,3.0
ruq,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
rur_,0.0,0.0,0.0,0.0,0.6,0.3999999999999999
rur,0.1124999999999999,0.1875,0.0,0.1875,0.1124999999999999,0.4
rus_,0.5333333333333333,0.0,0.1666666666666666,0.0333333333333333,0.0666666666666666,0.2
rus,0.2372093023255813,0.1116279069767441,0.3,0.0906976744186046,0.1604651162790697,0.0999999999999999
rut_,0.5176470588235295,0.0,0.0,0.2352941176470588,0.0470588235294117,0.2
rut,0.1955555555555555,0.0888888888888888,0.0177777777777777,0.3377777777777778,0.16,0.2
ruu_,0.0,0.15,0.15,0.0,0.0,0.7
ruu,0.0,0.0,0.8999999999999999,0.0,0.0,0.1
ruv_,0.0,0.0,0.0,0.0,0.0,3.0
ruv,0.0,0.0,0.0,0.0,0.0,3.0
ruw_,0.0,0.0,0.0,0.0,0.0,3.0
ruw,0.1333333333333333,0.2666666666666667,0.0,0.0,0.0,0.6
rux_,0.0,0.0,0.0,0.0,0.0,3.0
rux,0.0,0.0,0.0,0.0,0.0,3.0
ruy_,0.0,0.0,0.0,0.0,0.0,3.0
ruy,0.0583333333333333,0.0,0.0,0.1166666666666666,0.525,0.3
ruz_,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
ruz,0.0,0.0538461538461538,0.0,0.5923076923076923,0.0538461538461538,0.3
ruŋ_,0.7000000000000001,0.0,0.0,0.0,0.0,0.3
ruŋ,0.49,0.07,0.07,0.0,0.07,0.3
rva_,0.0,0.08,0.08,0.24,0.0,0.6
rva,0.0,0.0,0.3905660377358491,0.4584905660377358,0.0509433962264151,0.1
rvb_,0.0,0.0,0.0,0.0,0.0,3.0
rvb,0.0,0.0,0.0,0.0,0.0,3.0
rvc_,0.0,0.0,0.0,0.0,0.0,3.0
rvc,0.0,0.0,0.0,0.0,0.0,3.0
rvd_,0.0,0.0,0.0,0.0,0.0,3.0
rvd,0.0,0.0,0.0,0.0,0.0,3.0
rve_,0.0,0.0,0.25,0.15,0.1,0.5
rve,0.0,0.0,0.45,0.275,0.075,0.2
rvf_,0.0,0.0,0.0,0.0,0.0,3.0
rvf,0.0,0.0,0.0,0.0,0.0,3.0
rvg_,0.0,0.0,0.0,0.0,0.0,3.0
rvg,0.0,0.0,0.0,0.0,0.0,3.0
rvh_,0.0,0.0,0.0,0.0,0.0,3.0
rvh,0.0,0.0,0.0,0.0,0.0,3.0
rvi_,0.0,0.0,0.4,0.0,0.0,0.6
rvi,0.0,0.0,0.5510204081632654,0.3122448979591837,0.036734693877551,0.1
rvj_,0.0,0.0,0.0,0.0,0.0,3.0
rvj,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
rvk_,0.0,0.0,0.0,0.0,0.0,3.0
rvk,0.0,0.0,0.0,0.0,0.0,3.0
rvl_,0.0,0.0,0.0,0.0,0.0,3.0
rvl,0.0,0.0,0.0,0.0,0.0,3.0
rvm_,0.0,0.0,0.0,0.0,0.0,3.0
rvm,0.0,0.0,0.0,0.0,0.0,3.0
rvn_,0.0,0.0,0.0,0.0,0.0,3.0
rvn,0.0,0.0,0.0,0.0,0.0,3.0
rvo_,0.0,0.0,0.5,0.0,0.0,0.5
rvo,0.0,0.0,0.65,0.05,0.0,0.3
rvp_,0.0,0.0,0.0,0.0,0.0,3.0
rvp,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
rvq_,0.0,0.0,0.0,0.0,0.0,3.0
rvq,0.0,0.0,0.0,0.0,0.0,3.0
rvr_,0.0,0.0,0.0,0.0,0.0,3.0
rvr,0.0,0.0,0.0,0.0,0.0,3.0
rvs_,0.0,0.0,0.0,0.0,0.0,3.0
rvs,0.0,0.0,0.0,0.0,0.0,3.0
rvt_,0.0,0.0,0.0,0.0,0.0,3.0
rvt,0.0,0.0,0.0,0.0,0.0,3.0
rvu_,0.0,0.0,0.1999999999999999,0.0,0.0,0.8
rvu,0.0,0.0,0.525,0.075,0.0,0.4
rvv_,0.0,0.0,0.0,0.0,0.0,3.0
rvv,0.0,0.0,0.0,0.0,0.0,3.0
rvw_,0.0,0.0,0.0,0.0,0.0,3.0
rvw,0.0,0.0,0.0,0.0,0.0,3.0
rvx_,0.0,0.0,0.0,0.0,0.0,3.0
rvx,0.0,0.0,0.0,0.0,0.0,3.0
rvy_,0.0,0.0,0.0,0.0,0.0,3.0
rvy,0.0,0.0,0.0,0.0,0.0,3.0
rvz_,0.0,0.0,0.0,0.0,0.0,3.0
rvz,0.0,0.0,0.0,0.0,0.0,3.0
rvŋ_,0.0,0.0,0.0,0.0,0.0,3.0
rvŋ,0.0,0.0,0.0,0.0,0.0,3.0
rwa_,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
rwa,0.2666666666666666,0.0,0.0,0.0,0.5333333333333333,0.2
rwb_,0.0,0.0,0.0,0.0,0.0,3.0
rwb,0.0,0.0,0.0,0.0,0.0,3.0
rwc_,0.0,0.0,0.0,0.0,0.0,3.0
rwc,0.0,0.0,0.0,0.0,0.0,3.0
rwd_,0.0,0.0,0.0,0.0,0.0,3.0
rwd,0.0,0.0,0.0,0.0,0.0,3.0
rwe_,0.0,0.0,0.0,0.0,0.0,3.0
rwe,0.3,0.0,0.0,0.0,0.1,0.5999999999999999
rwf_,0.0,0.0,0.0,0.0,0.0,3.0
rwf,0.0,0.0,0.0,0.0,0.0,3.0
rwg_,0.0,0.0,0.0,0.0,0.0,3.0
rwg,0.0,0.0,0.0,0.0,0.0,3.0
rwh_,0.0,0.0,0.0,0.0,0.0,3.0
rwh,0.0,0.0,0.0,0.0,0.0,3.0
rwi_,0.0,0.0,0.0,0.0,0.4,0.6
rwi,0.2142857142857142,0.0,0.0,0.0,0.2857142857142857,0.5
rwj_,0.0,0.0,0.0,0.0,0.0,3.0
rwj,0.0,0.0,0.0,0.0,0.0,3.0
rwk_,0.0,0.0,0.0,0.0,0.0,3.0
rwk,0.0,0.0,0.0,0.0,0.0,3.0
rwl_,0.0,0.0,0.0,0.0,0.0,3.0
rwl,0.0,0.0,0.0,0.0,0.0,3.0
rwm_,0.0,0.0,0.0,0.0,0.0,3.0
rwm,0.0,0.0,0.0,0.0,0.0,3.0
rwn_,0.0,0.0,0.0,0.0,0.0,3.0
rwn,0.0,0.0,0.0,0.0,0.0,3.0
rwo_,0.0,0.0,0.0,0.0,0.0,3.0
rwo,0.4,0.0,0.0,0.0,0.0,0.6
rwp_,0.0,0.0,0.0,0.0,0.0,3.0
rwp,0.0,0.0,0.0,0.0,0.0,3.0
rwq_,0.0,0.0,0.0,0.0,0.0,3.0
rwq,0.0,0.0,0.0,0.0,0.0,3.0
rwr_,0.0,0.0,0.0,0.0,0.0,3.0
rwr,0.0,0.0,0.0,0.0,0.0,3.0
rws_,0.0,0.0,0.0,0.0,0.0,3.0
rws,0.0,0.0,0.0,0.0,0.0,3.0
rwt_,0.0,0.0,0.0,0.0,0.0,3.0
rwt,0.0,0.0,0.0,0.0,0.0,3.0
rwu_,0.0,0.0,0.0,0.0,0.0,3.0
rwu,0.1999999999999999,0.0,0.0,0.0,0.0,0.8
rwv_,0.0,0.0,0.0,0.0,0.0,3.0
rwv,0.0,0.0,0.0,0.0,0.0,3.0
rww_,0.0,0.0,0.0,0.0,0.0,3.0
rww,0.0,0.0,0.0,0.0,0.0,3.0
rwx_,0.0,0.0,0.0,0.0,0.0,3.0
rwx,0.0,0.0,0.0,0.0,0.0,3.0
rwy_,0.0,0.0,0.0,0.0,0.0,3.0
rwy,0.0,0.0,0.0,0.0,0.0,3.0
rwz_,0.0,0.0,0.0,0.0,0.0,3.0
rwz,0.0,0.0,0.0,0.0,0.0,3.0
rwŋ_,0.0,0.0,0.0,0.0,0.0,3.0
rwŋ,0.0,0.0,0.0,0.0,0.0,3.0
rxa_,0.0,0.0,0.0,0.0,0.0,3.0
rxa,0.0,0.0,0.0,0.0,0.0,3.0
rxb_,0.0,0.0,0.0,0.0,0.0,3.0
rxb,0.0,0.0,0.0,0.0,0.0,3.0
rxc_,0.0,0.0,0.0,0.0,0.0,3.0
rxc,0.0,0.0,0.0,0.0,0.0,3.0
rxd_,0.0,0.0,0.0,0.0,0.0,3.0
rxd,0.0,0.0,0.0,0.0,0.0,3.0
rxe_,0.0,0.0,0.0,0.0,0.0,3.0
rxe,0.0,0.0,0.0,0.0,0.0,3.0
rxf_,0.0,0.0,0.0,0.0,0.0,3.0
rxf,0.0,0.0,0.0,0.0,0.0,3.0
rxg_,0.0,0.0,0.0,0.0,0.0,3.0
rxg,0.0,0.0,0.0,0.0,0.0,3.0
rxh_,0.0,0.0,0.0,0.0,0.0,3.0
rxh,0.0,0.0,0.0,0.0,0.0,3.0
rxi_,0.0,0.0,0.0,0.0,0.0,3.0
rxi,0.0,0.0,0.0,0.0,0.0,3.0
rxj_,0.0,0.0,0.0,0.0,0.0,3.0
rxj,0.0,0.0,0.0,0.0,0.0,3.0
rxk_,0.0,0.0,0.0,0.0,0.0,3.0
rxk,0.0,0.0,0.0,0.0,0.0,3.0
rxl_,0.0,0.0,0.0,0.0,0.0,3.0
rxl,0.0,0.0,0.0,0.0,0.0,3.0
rxm_,0.0,0.0,0.0,0.0,0.0,3.0
rxm,0.0,0.0,0.0,0.0,0.0,3.0
rxn_,0.0,0.0,0.0,0.0,0.0,3.0
rxn,0.0,0.0,0.0,0.0,0.0,3.0
rxo_,0.0,0.0,0.0,0.0,0.0,3.0
rxo,0.0,0.0,0.0,0.0,0.0,3.0
rxp_,0.0,0.0,0.0,0.0,0.0,3.0
rxp,0.0,0.0,0.0,0.0,0.0,3.0
rxq_,0.0,0.0,0.0,0.0,0.0,3.0
rxq,0.0,0.0,0.0,0.0,0.0,3.0
rxr_,0.0,0.0,0.0,0.0,0.0,3.0
rxr,0.0,0.0,0.0,0.0,0.0,3.0
rxs_,0.0,0.0,0.0,0.0,0.0,3.0
rxs,0.0,0.0,0.0,0.0,0.0,3.0
rxt_,0.0,0.0,0.0,0.0,0.0,3.0
rxt,0.0,0.0,0.0,0.0,0.0,3.0
rxu_,0.0,0.0,0.0,0.0,0.0,3.0
rxu,0.0,0.0,0.0,0.0,0.0,3.0
rxv_,0.0,0.0,0.0,0.0,0.0,3.0
rxv,0.0,0.0,0.0,0.0,0.0,3.0
rxw_,0.0,0.0,0.0,0.0,0.0,3.0
rxw,0.0,0.0,0.0,0.0,0.0,3.0
rxx_,0.0,0.0,0.0,0.0,0.0,3.0
rxx,0.0,0.0,0.0,0.0,0.0,3.0
rxy_,0.0,0.0,0.0,0.0,0.0,3.0
rxy,0.0,0.0,0.0,0.0,0.0,3.0
rxz_,0.0,0.0,0.0,0.0,0.0,3.0
rxz,0.0,0.0,0.0,0.0,0.0,3.0
rxŋ_,0.0,0.0,0.0,0.0,0.0,3.0
rxŋ,0.0,0.0,0.0,0.0,0.0,3.0
rya_,0.0,0.0,0.0,0.0,0.0,3.0
rya,0.0,0.0,0.0,0.0,0.0,3.0
ryb_,0.0,0.0,0.0,0.0,0.0,3.0
ryb,0.0,0.0,0.0,0.0,0.0,3.0
ryc_,0.0,0.0,0.0,0.0,0.0,3.0
ryc,0.0,0.0,0.0,0.0,0.0,3.0
ryd_,0.0,0.0,0.0,0.0,0.0,3.0
ryd,0.0,0.0,0.0,0.0,0.0,3.0
rye_,0.0,0.0,0.0,0.0,0.0,3.0
rye,0.0,0.0,0.0,0.0,0.3,0.7
ryf_,0.0,0.0,0.0,0.0,0.0,3.0
ryf,0.0,0.0,0.0,0.0,0.0,3.0
ryg_,0.0,0.0,0.0,0.0,0.0,3.0
ryg,0.0,0.0,0.0,0.0,0.0,3.0
ryh_,0.0,0.0,0.0,0.0,0.0,3.0
ryh,0.0,0.0,0.0,0.0,0.0,3.0
ryi_,0.0,0.0,0.0,0.0,0.0,3.0
ryi,0.0,0.0,0.0,0.0,0.0,3.0
ryj_,0.0,0.0,0.0,0.0,0.0,3.0
ryj,0.0,0.0,0.0,0.0,0.0,3.0
ryk_,0.0,0.0,0.0,0.0,0.0,3.0
ryk,0.0,0.0,0.0,0.0,0.0,3.0
ryl_,0.0,0.0,0.0,0.0,0.0,3.0
ryl,0.0,0.0,0.0,0.0,0.0,3.0
rym_,0.0,0.0,0.0,0.0,0.0,3.0
rym,0.0,0.0,0.0,0.0,0.0,3.0
ryn_,0.0,0.0,0.0,0.0,0.0,3.0
ryn,0.0,0.0,0.0,0.0,0.0,3.0
ryo_,0.0,0.0,0.0,0.0,0.0,3.0
ryo,0.0,0.3,0.0,0.0,0.0,0.7
ryp_,0.0,0.0,0.0,0.0,0.0,3.0
ryp,0.0,0.0,0.0,0.0,0.0,3.0
ryq_,0.0,0.0,0.0,0.0,0.0,3.0
ryq,0.0,0.0,0.0,0.0,0.0,3.0
ryr_,0.0,0.0,0.0,0.0,0.0,3.0
ryr,0.0,0.0,0.0,0.0,0.0,3.0
rys_,0.0,0.0,0.0,0.0,0.0,3.0
rys,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
ryt_,0.0,0.0,0.0,0.0,0.0,3.0
ryt,0.0,0.0,0.0,0.0,0.0,3.0
ryu_,0.0,0.0,0.0,0.0,0.0,3.0
ryu,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
ryv_,0.0,0.0,0.0,0.0,0.0,3.0
ryv,0.0,0.0,0.0,0.0,0.0,3.0
ryw_,0.0,0.0,0.0,0.0,0.0,3.0
ryw,0.0,0.0,0.0,0.0,0.0,3.0
ryx_,0.0,0.0,0.0,0.0,0.0,3.0
ryx,0.0,0.0,0.0,0.0,0.0,3.0
ryy_,0.0,0.0,0.0,0.0,0.0,3.0
ryy,0.0,0.0,0.0,0.0,0.0,3.0
ryz_,0.0,0.0,0.0,0.0,0.0,3.0
ryz,0.0,0.0,0.0,0.0,0.0,3.0
ryŋ_,0.0,0.0,0.0,0.0,0.0,3.0
ryŋ,0.0,0.0,0.0,0.0,0.0,3.0
rza_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
rza,0.0,0.0,0.0,0.0,0.6,0.4000000000000001
rzb_,0.0,0.0,0.0,0.0,0.0,3.0
rzb,0.0,0.0,0.0,0.0,0.0,3.0
rzc_,0.0,0.0,0.0,0.0,0.0,3.0
rzc,0.0,0.0,0.0,0.0,0.0,3.0
rzd_,0.0,0.0,0.0,0.0,0.0,3.0
rzd,0.0,0.0,0.0,0.0,0.0,3.0
rze_,0.0,0.0,0.0,0.1999999999999999,0.0,0.8
rze,0.0,0.0,0.0,0.0,0.1999999999999999,0.8
